year,coo_name,coo,coo_iso,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2019,Angola,ANG,AGO,Angola,ANG,AGO,0,0,0,0,0,0,5,,0
2019,Burundi,BDI,BDI,Angola,ANG,AGO,18,99,0,0,0,0,0,,0
2019,Central African Rep.,CAR,CAF,Angola,ANG,AGO,7,76,0,0,0,0,0,,0
2019,Chad,CHD,TCD,Angola,ANG,AGO,190,779,0,0,0,0,0,,0
2019,Congo,COB,COG,Angola,ANG,AGO,65,58,0,0,0,0,0,,0
2019,Dem. Rep. of the Congo,COD,COD,Angola,ANG,AGO,22905,500,18611,0,0,0,14,,0
2019,Eritrea,ERT,ERI,Angola,ANG,AGO,78,1774,0,0,0,0,21,,0
2019,Ethiopia,ETH,ETH,Angola,ANG,AGO,0,57,0,0,0,0,5,,0
2019,Guinea-Bissau,GNB,GNB,Angola,ANG,AGO,7,268,0,0,0,0,0,,0
2019,Guinea,GUI,GIN,Angola,ANG,AGO,128,9145,0,0,0,0,0,,0
2019,Cote d'Ivoire,ICO,CIV,Angola,ANG,AGO,417,5940,0,0,0,0,0,,0
2019,Liberia,LBR,LBR,Angola,ANG,AGO,164,478,0,0,0,0,0,,0
2019,Mauritania,MAU,MRT,Angola,ANG,AGO,323,5402,0,0,0,0,0,,0
2019,Rwanda,RWA,RWA,Angola,ANG,AGO,507,67,0,0,0,0,0,,0
2019,Sierra Leone,SLE,SLE,Angola,ANG,AGO,413,1497,0,0,0,0,0,,0
2019,Somalia,SOM,SOM,Angola,ANG,AGO,270,1731,0,0,0,0,16,,0
2019,Sudan,SUD,SDN,Angola,ANG,AGO,280,1670,0,0,0,0,0,,0
2019,United Rep. of Tanzania,TAN,TZA,Angola,ANG,AGO,5,0,0,0,0,0,0,,0
2019,Türkiye,TUR,TUR,Angola,ANG,AGO,0,35,0,0,0,0,0,,0
2019,Uganda,UGA,UGA,Angola,ANG,AGO,0,6,0,0,0,0,0,,0
2019,Western Sahara,WSH,ESH,Angola,ANG,AGO,16,596,0,0,0,0,0,,0
2019,Afghanistan,AFG,AFG,Egypt,ARE,EGY,28,36,0,0,0,0,0,,0
2019,Burundi,BDI,BDI,Egypt,ARE,EGY,51,52,0,0,0,0,0,,0
2019,Central African Rep.,CAR,CAF,Egypt,ARE,EGY,37,30,0,0,0,0,0,,0
2019,Chad,CHD,TCD,Egypt,ARE,EGY,48,35,0,0,0,0,0,,0
2019,China,CHI,CHN,Egypt,ARE,EGY,0,71,0,0,0,0,0,,0
2019,Cameroon,CMR,CMR,Egypt,ARE,EGY,15,31,0,0,0,0,0,,0
2019,Congo,COB,COG,Egypt,ARE,EGY,13,20,0,0,0,0,0,,0
2019,Dem. Rep. of the Congo,COD,COD,Egypt,ARE,EGY,52,26,0,0,0,0,0,,0
2019,Djibouti,DJB,DJI,Egypt,ARE,EGY,12,9,0,0,0,0,0,,0
2019,Eritrea,ERT,ERI,Egypt,ARE,EGY,8858,9374,0,0,0,0,0,,0
2019,Ethiopia,ETH,ETH,Egypt,ARE,EGY,4599,11657,0,0,0,0,0,,0
2019,Palestinian,GAZ,PSE,Egypt,ARE,EGY,70010,0,0,0,0,0,0,,0
2019,Guinea,GUI,GIN,Egypt,ARE,EGY,7,51,0,0,0,0,0,,0
2019,Cote d'Ivoire,ICO,CIV,Egypt,ARE,EGY,99,6,0,0,0,0,0,,0
2019,Iraq,IRQ,IRQ,Egypt,ARE,EGY,4426,2345,0,0,0,0,0,,0
2019,Jordan,JOR,JOR,Egypt,ARE,EGY,11,11,0,0,0,0,0,,0
2019,Kenya,KEN,KEN,Egypt,ARE,EGY,7,5,0,0,0,0,0,,0
2019,Liberia,LBR,LBR,Egypt,ARE,EGY,0,8,0,0,0,0,0,,0
2019,Libya,LBY,LBY,Egypt,ARE,EGY,5,0,0,0,0,0,0,,0
2019,Mali,MLI,MLI,Egypt,ARE,EGY,0,9,0,0,0,0,0,,0
2019,Nigeria,NIG,NGA,Egypt,ARE,EGY,21,135,0,0,0,0,0,,0
2019,Russian Federation,RUS,RUS,Egypt,ARE,EGY,8,24,0,0,0,0,0,,0
2019,Rwanda,RWA,RWA,Egypt,ARE,EGY,5,0,0,0,0,0,0,,0
2019,Saudi Arabia,SAU,SAU,Egypt,ARE,EGY,5,17,0,0,0,0,0,,0
2019,Sierra Leone,SLE,SLE,Egypt,ARE,EGY,5,9,0,0,0,0,0,,0
2019,Somalia,SOM,SOM,Egypt,ARE,EGY,3973,2729,0,0,0,0,0,,0
2019,Sudan,SUD,SDN,Egypt,ARE,EGY,21861,25902,8,0,0,0,0,,0
2019,South Sudan,SSD,SSD,Egypt,ARE,EGY,14832,4181,0,0,0,0,0,,0
2019,Syrian Arab Rep.,SYR,SYR,Egypt,ARE,EGY,129210,0,484,0,0,0,0,,0
2019,Tajikistan,TJK,TJK,Egypt,ARE,EGY,12,27,0,0,0,0,0,,0
2019,Turkmenistan,TKM,TKM,Egypt,ARE,EGY,5,0,0,0,0,0,0,,0
2019,Togo,TOG,TGO,Egypt,ARE,EGY,0,7,0,0,0,0,0,,0
2019,Tunisia,TUN,TUN,Egypt,ARE,EGY,5,0,0,0,0,0,0,,0
2019,Türkiye,TUR,TUR,Egypt,ARE,EGY,0,389,0,0,0,0,0,,0
2019,Uganda,UGA,UGA,Egypt,ARE,EGY,13,19,0,0,0,0,0,,0
2019,Uzbekistan,UZB,UZB,Egypt,ARE,EGY,0,21,0,0,0,0,0,,0
2019,Yemen,YEM,YEM,Egypt,ARE,EGY,126,9032,0,0,0,0,0,,0
2019,Zimbabwe,ZIM,ZWE,Egypt,ARE,EGY,27,36,0,0,0,0,0,,0
2019,Stateless,STA,XXA,Egypt,ARE,EGY,5,0,0,0,0,5,0,,0
2019,Unknown,UKN,UNK,Egypt,ARE,EGY,0,5,0,0,0,0,0,,0
2019,Afghanistan,AFG,AFG,Argentina,ARG,ARG,12,0,0,0,0,0,0,,0
2019,Albania,ALB,ALB,Argentina,ARG,ARG,18,0,0,0,0,0,0,,0
2019,Algeria,ALG,DZA,Argentina,ARG,ARG,30,22,0,0,0,0,0,,0
2019,Angola,ANG,AGO,Argentina,ARG,ARG,14,14,0,0,0,0,0,,0
2019,Egypt,ARE,EGY,Argentina,ARG,ARG,5,19,0,0,0,0,0,,0
2019,Armenia,ARM,ARM,Argentina,ARG,ARG,77,175,0,0,0,0,0,,0
2019,Burundi,BDI,BDI,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2019,Bangladesh,BGD,BGD,Argentina,ARG,ARG,5,84,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),BOL,BOL,Argentina,ARG,ARG,5,56,0,0,0,0,0,,0
2019,Brazil,BRA,BRA,Argentina,ARG,ARG,0,7,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,BSN,BIH,Argentina,ARG,ARG,6,0,0,0,0,0,0,,0
2019,China,CHI,CHN,Argentina,ARG,ARG,0,121,0,0,0,0,0,,0
2019,Chile,CHL,CHL,Argentina,ARG,ARG,34,5,0,0,0,0,0,,0
2019,Cameroon,CMR,CMR,Argentina,ARG,ARG,7,42,0,0,0,0,0,,0
2019,Dem. Rep. of the Congo,COD,COD,Argentina,ARG,ARG,25,27,0,0,0,0,0,,0
2019,Colombia,COL,COL,Argentina,ARG,ARG,558,191,0,0,0,0,0,,0
2019,Costa Rica,COS,CRI,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2019,Cuba,CUB,CUB,Argentina,ARG,ARG,257,815,0,0,0,0,0,,0
2019,Cabo Verde,CVI,CPV,Argentina,ARG,ARG,0,5,0,0,0,0,0,,0
2019,Czechia,CZE,CZE,Argentina,ARG,ARG,0,5,0,0,0,0,0,,0
2019,Dominican Rep.,DOM,DOM,Argentina,ARG,ARG,0,568,0,0,0,0,0,,0
2019,Ecuador,ECU,ECU,Argentina,ARG,ARG,16,9,0,0,0,0,0,,0
2019,Ethiopia,ETH,ETH,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2019,Gambia,GAM,GMB,Argentina,ARG,ARG,0,10,0,0,0,0,0,,0
2019,Palestinian,GAZ,PSE,Argentina,ARG,ARG,18,11,0,0,0,0,0,,0
2019,Georgia,GEO,GEO,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2019,Ghana,GHA,GHA,Argentina,ARG,ARG,38,152,0,0,0,0,0,,0
2019,Guinea-Bissau,GNB,GNB,Argentina,ARG,ARG,8,5,0,0,0,0,0,,0
2019,Guatemala,GUA,GTM,Argentina,ARG,ARG,6,0,0,0,0,0,0,,0
2019,Guinea,GUI,GIN,Argentina,ARG,ARG,10,9,0,0,0,0,0,,0
2019,Haiti,HAI,HTI,Argentina,ARG,ARG,72,754,0,0,0,0,0,,0
2019,Honduras,HON,HND,Argentina,ARG,ARG,5,17,0,0,0,0,0,,0
2019,Hungary,HUN,HUN,Argentina,ARG,ARG,0,5,0,0,0,0,0,,0
2019,Cote d'Ivoire,ICO,CIV,Argentina,ARG,ARG,20,0,0,0,0,0,0,,0
2019,India,IND,IND,Argentina,ARG,ARG,23,129,0,0,0,0,0,,0
2019,Iran (Islamic Rep. of),IRN,IRN,Argentina,ARG,ARG,24,8,0,0,0,0,0,,0
2019,Iraq,IRQ,IRQ,Argentina,ARG,ARG,22,0,0,0,0,0,0,,0
2019,Jamaica,JAM,JAM,Argentina,ARG,ARG,11,5,0,0,0,0,0,,0
2019,Jordan,JOR,JOR,Argentina,ARG,ARG,0,5,0,0,0,0,0,,0
2019,Kazakhstan,KAZ,KAZ,Argentina,ARG,ARG,18,10,0,0,0,0,0,,0
2019,Kyrgyzstan,KGZ,KGZ,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2019,Liberia,LBR,LBR,Argentina,ARG,ARG,42,0,0,0,0,0,0,,0
2019,Libya,LBY,LBY,Argentina,ARG,ARG,0,8,0,0,0,0,0,,0
2019,Sri Lanka,LKA,LKA,Argentina,ARG,ARG,36,0,0,0,0,0,0,,0
2019,North Macedonia,MCD,MKD,Argentina,ARG,ARG,9,0,0,0,0,0,0,,0
2019,Mexico,MEX,MEX,Argentina,ARG,ARG,0,6,0,0,0,0,0,,0
2019,Mali,MLI,MLI,Argentina,ARG,ARG,9,0,0,0,0,0,0,,0
2019,Morocco,MOR,MAR,Argentina,ARG,ARG,0,13,0,0,0,0,0,,0
2019,Nepal,NEP,NPL,Argentina,ARG,ARG,0,5,0,0,0,0,0,,0
2019,Nicaragua,NIC,NIC,Argentina,ARG,ARG,8,21,0,0,0,0,0,,0
2019,Nigeria,NIG,NGA,Argentina,ARG,ARG,41,66,0,0,0,0,0,,0
2019,Pakistan,PAK,PAK,Argentina,ARG,ARG,38,19,0,0,0,0,0,,0
2019,Paraguay,PAR,PRY,Argentina,ARG,ARG,9,8,0,0,0,0,0,,0
2019,Peru,PER,PER,Argentina,ARG,ARG,544,39,0,0,0,0,0,,0
2019,Romania,ROM,ROU,Argentina,ARG,ARG,51,0,0,0,0,0,0,,0
2019,South Africa,RSA,ZAF,Argentina,ARG,ARG,0,16,0,0,0,0,0,,0
2019,Russian Federation,RUS,RUS,Argentina,ARG,ARG,79,82,0,0,0,0,0,,0
2019,El Salvador,SAL,SLV,Argentina,ARG,ARG,32,42,0,0,0,0,0,,0
2019,Senegal,SEN,SEN,Argentina,ARG,ARG,41,1419,0,0,0,0,0,,0
2019,Sierra Leone,SLE,SLE,Argentina,ARG,ARG,37,5,0,0,0,0,0,,0
2019,Somalia,SOM,SOM,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2019,Spain,SPA,ESP,Argentina,ARG,ARG,0,7,0,0,0,0,0,,0
2019,Sudan,SUD,SDN,Argentina,ARG,ARG,5,0,0,0,0,0,0,,0
2019,Syrian Arab Rep.,SYR,SYR,Argentina,ARG,ARG,401,73,0,0,0,0,443,,0
2019,Türkiye,TUR,TUR,Argentina,ARG,ARG,7,0,0,0,0,0,0,,0
2019,Ukraine,UKR,UKR,Argentina,ARG,ARG,117,91,0,0,0,0,0,,0
2019,United States of America,USA,USA,Argentina,ARG,ARG,5,10,0,0,0,0,0,,0
2019,Venezuela (Bolivarian Republic of),VEN,VEN,Argentina,ARG,ARG,309,2717,0,0,0,0,0,173343.0,0
2019,Yemen,YEM,YEM,Argentina,ARG,ARG,19,5,0,0,0,0,0,,0
2019,Unknown,UKN,UNK,Argentina,ARG,ARG,644,44,0,0,0,0,0,,0
2019,Afghanistan,AFG,AFG,Armenia,ARM,ARM,5,0,0,0,0,0,0,,0
2019,Egypt,ARE,EGY,Armenia,ARM,ARM,5,0,0,0,0,0,0,,0
2019,Azerbaijan,AZE,AZE,Armenia,ARM,ARM,1888,5,0,0,0,0,0,,0
2019,Cuba,CUB,CUB,Armenia,ARM,ARM,0,23,0,0,0,0,0,,0
2019,Palestinian,GAZ,PSE,Armenia,ARM,ARM,7,0,0,0,0,0,0,,0
2019,Georgia,GEO,GEO,Armenia,ARM,ARM,8,5,0,0,0,0,0,,0
2019,Cote d'Ivoire,ICO,CIV,Armenia,ARM,ARM,6,0,0,0,0,0,0,,0
2019,Iran (Islamic Rep. of),IRN,IRN,Armenia,ARM,ARM,68,84,0,0,0,0,0,,0
2019,Iraq,IRQ,IRQ,Armenia,ARM,ARM,1087,0,0,0,0,0,0,,0
2019,Lebanon,LEB,LBN,Armenia,ARM,ARM,24,0,0,0,0,0,0,,0
2019,Nigeria,NIG,NGA,Armenia,ARM,ARM,5,0,0,0,0,0,0,,0
2019,Russian Federation,RUS,RUS,Armenia,ARM,ARM,0,5,0,0,0,0,0,,0
2019,Syrian Arab Rep.,SYR,SYR,Armenia,ARM,ARM,14730,16,0,0,0,0,0,,0
2019,Türkiye,TUR,TUR,Armenia,ARM,ARM,9,15,0,0,0,0,0,,0
2019,Ukraine,UKR,UKR,Armenia,ARM,ARM,116,5,0,0,0,0,0,,0
2019,Yemen,YEM,YEM,Armenia,ARM,ARM,22,0,0,0,0,0,0,,0
2019,Stateless,STA,XXA,Armenia,ARM,ARM,0,0,0,0,0,961,0,,0
2019,Afghanistan,AFG,AFG,Australia,AUL,AUS,11585,1710,0,0,0,0,0,,0
2019,Albania,ALB,ALB,Australia,AUL,AUS,46,89,0,0,0,0,0,,0
2019,Algeria,ALG,DZA,Australia,AUL,AUS,7,29,0,0,0,0,0,,0
2019,Egypt,ARE,EGY,Australia,AUL,AUS,1531,346,0,0,0,0,0,,0
2019,Argentina,ARG,ARG,Australia,AUL,AUS,0,24,0,0,0,0,0,,0
2019,Australia,AUL,AUS,Australia,AUL,AUS,0,32,0,0,0,0,0,,0
2019,Azerbaijan,AZE,AZE,Australia,AUL,AUS,9,15,0,0,0,0,0,,0
2019,Bahrain,BAH,BHR,Australia,AUL,AUS,92,22,0,0,0,0,0,,0
2019,Burundi,BDI,BDI,Australia,AUL,AUS,38,36,0,0,0,0,0,,0
2019,Belgium,BEL,BEL,Australia,AUL,AUS,0,9,0,0,0,0,0,,0
2019,Bangladesh,BGD,BGD,Australia,AUL,AUS,404,1195,0,0,0,0,0,,0
2019,Bhutan,BHU,BTN,Australia,AUL,AUS,5,14,0,0,0,0,0,,0
2019,Belarus,BLR,BLR,Australia,AUL,AUS,7,0,0,0,0,0,0,,0
2019,Botswana,BOT,BWA,Australia,AUL,AUS,0,8,0,0,0,0,0,,0
2019,Brazil,BRA,BRA,Australia,AUL,AUS,5,119,0,0,0,0,0,,0
2019,Brunei Darussalam,BRU,BRN,Australia,AUL,AUS,0,10,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,BSN,BIH,Australia,AUL,AUS,0,8,0,0,0,0,0,,0
2019,Cambodia,CAM,KHM,Australia,AUL,AUS,50,444,0,0,0,0,0,,0
2019,China,CHI,CHN,Australia,AUL,AUS,2016,17668,0,0,0,0,0,,0
2019,Chile,CHL,CHL,Australia,AUL,AUS,0,33,0,0,0,0,0,,0
2019,Cameroon,CMR,CMR,Australia,AUL,AUS,27,69,0,0,0,0,0,,0
2019,Congo,COB,COG,Australia,AUL,AUS,7,55,0,0,0,0,0,,0
2019,Dem. Rep. of the Congo,COD,COD,Australia,AUL,AUS,63,15,0,0,0,0,0,,0
2019,Colombia,COL,COL,Australia,AUL,AUS,102,243,0,0,0,0,0,,0
2019,Cyprus,CYP,CYP,Australia,AUL,AUS,0,8,0,0,0,0,0,,0
2019,Czechia,CZE,CZE,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2019,Djibouti,DJB,DJI,Australia,AUL,AUS,5,0,0,0,0,0,0,,0
2019,Eritrea,ERT,ERI,Australia,AUL,AUS,121,18,0,0,0,0,0,,0
2019,Ethiopia,ETH,ETH,Australia,AUL,AUS,306,275,0,0,0,0,0,,0
2019,Fiji,FIJ,FJI,Australia,AUL,AUS,382,2024,0,0,0,0,0,,0
2019,France,FRA,FRA,Australia,AUL,AUS,0,7,0,0,0,0,0,,0
2019,Gambia,GAM,GMB,Australia,AUL,AUS,6,13,0,0,0,0,0,,0
2019,Palestinian,GAZ,PSE,Australia,AUL,AUS,512,93,0,0,0,0,0,,0
2019,United Kingdom of Great Britain and Northern Ireland,GBR,GBR,Australia,AUL,AUS,5,91,0,0,0,0,0,,0
2019,Georgia,GEO,GEO,Australia,AUL,AUS,15,32,0,0,0,0,0,,0
2019,Germany,GFR,DEU,Australia,AUL,AUS,5,9,0,0,0,0,0,,0
2019,Ghana,GHA,GHA,Australia,AUL,AUS,26,215,0,0,0,0,0,,0
2019,Greece,GRE,GRC,Australia,AUL,AUS,6,31,0,0,0,0,0,,0
2019,Guinea,GUI,GIN,Australia,AUL,AUS,9,6,0,0,0,0,0,,0
2019,"China, Hong Kong SAR",HKG,HKG,Australia,AUL,AUS,5,172,0,0,0,0,0,,0
2019,Honduras,HON,HND,Australia,AUL,AUS,5,8,0,0,0,0,0,,0
2019,Hungary,HUN,HUN,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2019,India,IND,IND,Australia,AUL,AUS,473,5718,0,0,0,0,0,,0
2019,Indonesia,INS,IDN,Australia,AUL,AUS,233,1766,0,0,0,0,0,,0
2019,Ireland,IRE,IRL,Australia,AUL,AUS,0,20,0,0,0,0,0,,0
2019,Iran (Islamic Rep. of),IRN,IRN,Australia,AUL,AUS,11866,4124,0,0,0,0,0,,0
2019,Iraq,IRQ,IRQ,Australia,AUL,AUS,4946,1183,0,0,0,0,0,,0
2019,Israel,ISR,ISR,Australia,AUL,AUS,10,21,0,0,0,0,0,,0
2019,Italy,ITA,ITA,Australia,AUL,AUS,5,21,0,0,0,0,0,,0
2019,Jamaica,JAM,JAM,Australia,AUL,AUS,5,0,0,0,0,0,0,,0
2019,Jordan,JOR,JOR,Australia,AUL,AUS,133,197,0,0,0,0,0,,0
2019,Japan,JPN,JPN,Australia,AUL,AUS,10,5,0,0,0,0,0,,0
2019,Kazakhstan,KAZ,KAZ,Australia,AUL,AUS,7,12,0,0,0,0,0,,0
2019,Kenya,KEN,KEN,Australia,AUL,AUS,93,250,0,0,0,0,0,,0
2019,Kyrgyzstan,KGZ,KGZ,Australia,AUL,AUS,13,19,0,0,0,0,0,,0
2019,Rep. of Korea,KOR,KOR,Australia,AUL,AUS,37,168,0,0,0,0,0,,0
2019,Dem. People's Rep. of Korea,KRN,PRK,Australia,AUL,AUS,18,10,0,0,0,0,0,,0
2019,Kuwait,KUW,KWT,Australia,AUL,AUS,51,8,0,0,0,0,0,,0
2019,Lao People's Dem. Rep.,LAO,LAO,Australia,AUL,AUS,5,223,0,0,0,0,0,,0
2019,Liberia,LBR,LBR,Australia,AUL,AUS,43,25,0,0,0,0,0,,0
2019,Libya,LBY,LBY,Australia,AUL,AUS,1160,122,0,0,0,0,0,,0
2019,Lebanon,LEB,LBN,Australia,AUL,AUS,513,872,0,0,0,0,0,,0
2019,Sri Lanka,LKA,LKA,Australia,AUL,AUS,4585,2666,0,0,0,0,0,,0
2019,North Macedonia,MCD,MKD,Australia,AUL,AUS,5,56,0,0,0,0,0,,0
2019,Maldives,MDV,MDV,Australia,AUL,AUS,15,6,0,0,0,0,0,,0
2019,Mexico,MEX,MEX,Australia,AUL,AUS,14,24,0,0,0,0,0,,0
2019,Malaysia,MLS,MYS,Australia,AUL,AUS,494,18180,0,0,0,0,0,,0
2019,Malawi,MLW,MWI,Australia,AUL,AUS,0,10,0,0,0,0,0,,0
2019,Mongolia,MNG,MNG,Australia,AUL,AUS,19,244,0,0,0,0,0,,0
2019,Morocco,MOR,MAR,Australia,AUL,AUS,12,15,0,0,0,0,0,,0
2019,Mozambique,MOZ,MOZ,Australia,AUL,AUS,5,0,0,0,0,0,0,,0
2019,Mauritius,MTS,MUS,Australia,AUL,AUS,7,101,0,0,0,0,0,,0
2019,Myanmar,MYA,MMR,Australia,AUL,AUS,506,223,0,0,0,0,0,,0
2019,Nepal,NEP,NPL,Australia,AUL,AUS,143,553,0,0,0,0,0,,0
2019,Nigeria,NIG,NGA,Australia,AUL,AUS,193,546,0,0,0,0,0,,0
2019,Norway,NOR,NOR,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2019,Nauru,NRU,NRU,Australia,AUL,AUS,0,15,0,0,0,0,0,,0
2019,New Zealand,NZL,NZL,Australia,AUL,AUS,26,22,0,0,0,0,0,,0
2019,Oman,OMN,OMN,Australia,AUL,AUS,5,0,0,0,0,0,0,,0
2019,Pakistan,PAK,PAK,Australia,AUL,AUS,5333,2754,0,0,0,0,0,,0
2019,Peru,PER,PER,Australia,AUL,AUS,20,57,0,0,0,0,0,,0
2019,Philippines,PHI,PHL,Australia,AUL,AUS,48,1279,0,0,0,0,0,,0
2019,Papua New Guinea,PNG,PNG,Australia,AUL,AUS,470,544,0,0,0,0,0,,0
2019,Poland,POL,POL,Australia,AUL,AUS,0,23,0,0,0,0,0,,0
2019,Portugal,POR,PRT,Australia,AUL,AUS,0,15,0,0,0,0,0,,0
2019,Romania,ROM,ROU,Australia,AUL,AUS,5,9,0,0,0,0,0,,0
2019,South Africa,RSA,ZAF,Australia,AUL,AUS,31,444,0,0,0,0,0,,0
2019,Russian Federation,RUS,RUS,Australia,AUL,AUS,49,66,0,0,0,0,0,,0
2019,Rwanda,RWA,RWA,Australia,AUL,AUS,79,66,0,0,0,0,0,,0
2019,El Salvador,SAL,SLV,Australia,AUL,AUS,8,26,0,0,0,0,0,,0
2019,Saudi Arabia,SAU,SAU,Australia,AUL,AUS,143,126,0,0,0,0,0,,0
2019,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,Australia,AUL,AUS,5,32,0,0,0,0,0,,0
2019,Singapore,SIN,SGP,Australia,AUL,AUS,6,34,0,0,0,0,0,,0
2019,Sierra Leone,SLE,SLE,Australia,AUL,AUS,25,154,0,0,0,0,0,,0
2019,Solomon Islands,SOL,SLB,Australia,AUL,AUS,21,227,0,0,0,0,0,,0
2019,Somalia,SOM,SOM,Australia,AUL,AUS,526,101,0,0,0,0,0,,0
2019,Spain,SPA,ESP,Australia,AUL,AUS,0,5,0,0,0,0,0,,0
2019,Viet Nam,SRV,VNM,Australia,AUL,AUS,277,2511,0,0,0,0,0,,0
2019,Sudan,SUD,SDN,Australia,AUL,AUS,543,151,0,0,0,0,0,,0
2019,South Sudan,SSD,SSD,Australia,AUL,AUS,8,40,0,0,0,0,0,,0
2019,Eswatini,SWA,SWZ,Australia,AUL,AUS,0,16,0,0,0,0,0,,0
2019,Sweden,SWE,SWE,Australia,AUL,AUS,0,6,0,0,0,0,0,,0
